Month,Date,Time,Level,Component,PID,Content,EventTemplate,Regex
Nov,28,21:45:32,combo,kernel,,Out of Memory: Killed process 32136 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,28,22:26:19,combo,kernel,,Out of Memory: Killed process 32250 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,28,22:31:25,combo,kernel,,Out of Memory: Killed process 32276 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,28,23:15:52,combo,kernel,,Out of Memory: Killed process 32332 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,28,23:16:05,combo,kernel,,Out of Memory: Killed process 32379 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,28,23:20:34,combo,kernel,,Out of Memory: Killed process 32398 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,28,23:27:21,combo,kernel,,Out of Memory: Killed process 32443 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:00:16,combo,kernel,,Out of Memory: Killed process 32454 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:33:51,combo,kernel,,Out of Memory: Killed process 32630 (python)., out  of  memory:  killed  process  <*>   ( python ) . , out of memory: killed process (.*?)  ( python ) . 
Nov,29,00:35:21,combo,kernel,,Out of Memory: Killed process 32646 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:48:21,combo,kernel,,Out of Memory: Killed process 32719 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:48:44,combo,kernel,,Out of Memory: Killed process 32723 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:49:27,combo,kernel,,Out of Memory: Killed process 32729 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:51:13,combo,kernel,,Out of Memory: Killed process 32736 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:51:59,combo,kernel,,Out of Memory: Killed process 32747 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:55:02,combo,kernel,,Out of Memory: Killed process 302 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:55:14,combo,kernel,,Out of Memory: Killed process 304 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,00:58:34,combo,kernel,,Out of Memory: Killed process 324 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,01:00:27,combo,kernel,,Out of Memory: Killed process 310 (python)., out  of  memory:  killed  process  <*>   ( python ) . , out of memory: killed process (.*?)  ( python ) . 
Nov,29,01:10:51,combo,kernel,,Out of Memory: Killed process 387 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,01:12:41,combo,kernel,,Out of Memory: Killed process 415 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,01:12:48,combo,kernel,,Out of Memory: Killed process 416 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,01:13:21,combo,kernel,,Out of Memory: Killed process 420 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,01:13:35,combo,kernel,,Out of Memory: Killed process 421 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,01:14:02,combo,kernel,,Out of Memory: Killed process 425 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,01:14:22,combo,kernel,,Out of Memory: Killed process 428 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,01:15:03,combo,kernel,,Out of Memory: Killed process 433 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,03:50:15,combo,kernel,,Out of Memory: Killed process 698 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,04:07:46,combo,kernel,,Out of Memory: Killed process 2025 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,04:09:50,combo,kernel,,Out of Memory: Killed process 2036 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,04:11:27,combo,kernel,,Out of Memory: Killed process 2056 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,04:11:33,combo,kernel,,Out of Memory: Killed process 2057 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,04:12:01,combo,kernel,,Out of Memory: Killed process 2062 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,04:22:43,combo,kernel,,Out of Memory: Killed process 3090 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,04:23:08,combo,kernel,,Out of Memory: Killed process 3075 (python)., out  of  memory:  killed  process  <*>   ( python ) . , out of memory: killed process (.*?)  ( python ) . 
Nov,29,04:37:19,combo,kernel,,Out of Memory: Killed process 3662 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,04:42:41,combo,kernel,,[<02114537>] do_page_fault+0x12f/0x446,  [ <*> ]   <*>+<*>/<*> , [ (.*?) ]  (.*?)+(.*?)/(.*?) 
Nov,29,04:42:42,combo,kernel,,[<0227ecc1>] schedule+0x3ed/0x44d,  [ 0227ecc1 ]   schedule+<*>/<*> , [ 0227ecc1 ]  schedule+(.*?)/(.*?) 
Nov,29,04:42:43,combo,kernel,,[<02114408>] do_page_fault+0x0/0x446,  [ <*> ]   <*>+<*>/<*> , [ (.*?) ]  (.*?)+(.*?)/(.*?) 
Nov,29,04:42:46,combo,kernel,,"httpd: page allocation failure. order:0, mode:0xd2", httpd:  page  allocation  failure.  order:0   mode:<*> , httpd: page allocation failure. order:0  mode:(.*?) 
Nov,29,04:42:54,combo,kernel,,[<021364a7>] handle_mm_fault+0x9d/0xe2,  [ <*> ]   <*>+<*>/<*> , [ (.*?) ]  (.*?)+(.*?)/(.*?) 
Nov,29,04:43:03,combo,kernel,,[<02143014>] __getblk_slow+0xa1/0xcb,  [ <*> ]   <*>+<*>/<*> , [ (.*?) ]  (.*?)+(.*?)/(.*?) 
Nov,29,04:43:16,combo,kernel,,[<02129a6c>] do_acct_process+0x283/0x297,  [ <*> ]   <*>+<*>/<*> , [ (.*?) ]  (.*?)+(.*?)/(.*?) 
Nov,29,04:43:16,combo,kernel,,[<02119ccc>] do_exit+0x9f/0x2e3,  [ <*> ]   <*>+<*>/<*> , [ (.*?) ]  (.*?)+(.*?)/(.*?) 
Nov,29,04:43:19,combo,kernel,,Call Trace:, Call  Trace: , Call Trace: 
Nov,29,04:43:23,combo,kernel,,"httpd: page allocation failure. order:0, mode:0xd2", httpd:  page  allocation  failure.  order:0   mode:<*> , httpd: page allocation failure. order:0  mode:(.*?) 
Nov,29,04:43:30,combo,kernel,,[<0227ecc1>] schedule+0x3ed/0x44d,  [ 0227ecc1 ]   schedule+<*>/<*> , [ 0227ecc1 ]  schedule+(.*?)/(.*?) 
Nov,29,04:43:31,combo,kernel,,Call Trace:, Call  Trace: , Call Trace: 
Nov,29,04:43:42,combo,kernel,,[<021364a7>] handle_mm_fault+0x9d/0xe2,  [ <*> ]   <*>+<*>/<*> , [ (.*?) ]  (.*?)+(.*?)/(.*?) 
Nov,29,05:25:54,combo,kernel,,Out of Memory: Killed process 3845 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,05:31:37,combo,kernel,,Out of Memory: Killed process 3879 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,05:45:23,combo,kernel,,Out of Memory: Killed process 3943 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,06:08:36,combo,kernel,,Out of Memory: Killed process 4051 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,06:09:01,combo,kernel,,Out of Memory: Killed process 4054 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,06:10:43,combo,kernel,,Out of Memory: Killed process 4064 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,06:11:02,combo,kernel,,Out of Memory: Killed process 4065 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,09:19:51,combo,kernel,,Out of Memory: Killed process 4068 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,09:20:23,combo,kernel,,Out of Memory: Killed process 4076 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,12:57:15,combo,kernel,,Out of Memory: Killed process 4382 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,12:57:50,combo,kernel,,Out of Memory: Killed process 4605 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,12:59:21,combo,kernel,,Out of Memory: Killed process 4741 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,20:45:16,combo,kernel,,Out of Memory: Killed process 4745 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,22:25:34,combo,kernel,,Out of Memory: Killed process 5674 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,22:40:24,combo,kernel,,Out of Memory: Killed process 5721 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,22:42:15,combo,kernel,,Out of Memory: Killed process 5744 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,22:43:05,combo,kernel,,Out of Memory: Killed process 5746 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,22:43:13,combo,kernel,,Out of Memory: Killed process 5747 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,22:45:50,combo,kernel,,Out of Memory: Killed process 5757 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,22:50:58,combo,kernel,,Out of Memory: Killed process 5771 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:00:23,combo,kernel,,Out of Memory: Killed process 5792 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:06:27,combo,kernel,,Out of Memory: Killed process 5829 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:19:18,combo,kernel,,Out of Memory: Killed process 5882 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:21:59,combo,kernel,,Out of Memory: Killed process 5901 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:22:10,combo,kernel,,Out of Memory: Killed process 5902 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:22:34,combo,kernel,,Out of Memory: Killed process 5905 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:25:32,combo,kernel,,Out of Memory: Killed process 5919 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:40:56,combo,kernel,,Out of Memory: Killed process 5958 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:51:29,combo,kernel,,Out of Memory: Killed process 6001 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,29,23:56:55,combo,kernel,,Out of Memory: Killed process 6029 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:05:31,combo,kernel,,Out of Memory: Killed process 6054 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:06:08,combo,kernel,,Out of Memory: Killed process 6074 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:08:07,combo,kernel,,Out of Memory: Killed process 6082 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:11:04,combo,kernel,,Out of Memory: Killed process 6099 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:25:54,combo,kernel,,Out of Memory: Killed process 6227 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:26:37,combo,kernel,,Out of Memory: Killed process 6242 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:32:06,combo,kernel,,Out of Memory: Killed process 6271 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:34:29,combo,kernel,,Out of Memory: Killed process 6264 (python)., out  of  memory:  killed  process  <*>   ( python ) . , out of memory: killed process (.*?)  ( python ) . 
Nov,30,00:35:13,combo,kernel,,Out of Memory: Killed process 6289 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,00:36:10,combo,kernel,,Out of Memory: Killed process 6263 (mrtg)., out  of  memory:  killed  process  <*>   ( mrtg ) . , out of memory: killed process (.*?)  ( mrtg ) . 
Nov,30,03:35:23,combo,kernel,,Out of Memory: Killed process 6300 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,04:12:50,combo,kernel,,Out of Memory: Killed process 6304 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,04:17:29,combo,kernel,,Out of Memory: Killed process 7368 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,05:06:36,combo,kernel,,Out of Memory: Killed process 7490 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,05:11:54,combo,kernel,,Out of Memory: Killed process 7507 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,05:12:07,combo,kernel,,Out of Memory: Killed process 7508 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,05:13:32,combo,kernel,,Out of Memory: Killed process 7516 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,05:15:32,combo,su(pam_unix),7540,session opened for user news by (uid=0), session  opened  for  user  news  by   ( uid = <*> )  , session opened for user news by  ( uid = (.*?) ) 
Nov,30,06:55:16,combo,kernel,,Out of Memory: Killed process 7539 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,07:20:43,combo,kernel,,Out of Memory: Killed process 7838 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,07:42:01,combo,kernel,,Out of Memory: Killed process 7943 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,07:46:38,combo,kernel,,Out of Memory: Killed process 7963 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,07:47:57,combo,kernel,,Out of Memory: Killed process 7970 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,07:51:12,combo,kernel,,Out of Memory: Killed process 7995 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,07:55:51,combo,kernel,,Out of Memory: Killed process 8006 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,08:00:29,combo,kernel,,Out of Memory: Killed process 8018 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,08:01:07,combo,kernel,,Out of Memory: Killed process 8025 (python)., out  of  memory:  killed  process  <*>   ( python ) . , out of memory: killed process (.*?)  ( python ) . 
Nov,30,08:02:48,combo,kernel,,Out of Memory: Killed process 8046 (httpd)., out  of  memory:  killed  process  <*>   ( httpd ) . , out of memory: killed process (.*?)  ( httpd ) . 
Nov,30,08:03:12,combo,kernel,,Out of Memory: Killed process 7339 (sendmail)., out  of  memory:  killed  process  <*>   ( sendmail ) . , out of memory: killed process (.*?)  ( sendmail ) . 
