Time,Component,Pid,Content,EventTemplate,Regex
20171230-12:11:1:186,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=60, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-12:11:2:172,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514607000000##1456##1350261##84671##101811##48882115, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-12:13:0:196,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=45125, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-12:13:33:289,Step_StandReportReceiver,30002312,REPORT : 1605 1145 46432 60, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-12:13:39:146,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1", saveHealthDetailData (  )   deviceID   = <*> clientID = <*> id = <*> , saveHealthDetailData ( )  deviceID  = (.*?) clientID = (.*?) id = (.*?) 
20171230-12:13:42:385,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514607120000##1621##1354812##84671##101811##49041829, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-12:13:43:882,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514607120000##1624##1354944##84671##101811##49043325, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-12:15:2:589,Step_LSC,30002312,onExtend:1514607302000 3 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-12:15:3:94,Step_LSC,30002312,onExtend:1514607303000 3 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-12:15:12:918,Step_StandReportReceiver,30002312,REPORT : 1725 1231 49001 60, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-12:16:11:597,Step_LSC,30002312,onExtend:1514607371000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-12:16:11:903,Step_StandReportReceiver,30002312,REPORT : 1762 1258 49793 60, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-12:17:12:886,HiH_,30002312,initDataPrivacy the dataPrivacy is true, initDataPrivacy  the  dataPrivacy  is  true , initDataPrivacy the dataPrivacy is true 
20171230-12:17:12:889,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!", initUserPrivacy  the  userPrivacy  switch  is  open   start  push  user  data , initUserPrivacy the userPrivacy switch is open  start push user data 
20171230-12:18:53:663,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514607420000##1789##1360990##84671##101811##49353606, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-12:25:22:379,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514607780000##1817##1361000##84671##101811##49685575, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-12:25:37:319,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514607840000##1817##1361056##84671##101811##49742639, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-12:26:19:114,Step_LSC,30002312,onStandStepChanged 1856, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-12:26:20:120,Step_LSC,30002312,onStandStepChanged 1858, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-12:35:1:746,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514608440000##1889##1361184##84671##101811##50321689, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-12:39:31:322,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=60, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-12:41:46:520,Step_LSC,30002312,onExtend:1514608906000 2 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-12:41:47:7,Step_LSC,30002312,onStandStepChanged 1987, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-12:45:15:821,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514609040000##2020##1362556##84671##101811##50920755, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-12:46:24:318,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514609100000##2030##1362635##84671##101811##51003767, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-12:46:42:518,Step_LSC,30002312,onStandStepChanged 2076, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-12:46:46:335,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=56642, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-12:46:50:847,Step_StandReportReceiver,30002312,REPORT : 2091 1492 56835 60, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-12:47:5:822,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514609160000##2120##1364215##84671##101811##51045765, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-12:47:6:518,Step_LSC,30002312,onStandStepChanged 2122, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-12:47:27:320,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514609160000##2159##1367255##84671##101811##51066762, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-12:47:40:330,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=58634, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-12:51:16:484,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514609400000##2393##1370485##84671##101811##51296427, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-12:51:23:184,Step_LSC,30002312,onStandStepChanged 2403, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-12:51:51:309,HiH_DataStatManager,30002312,"new date =20171230, type=40024,28800.0,old=14400.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
20171230-12:51:51:358,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast, sendSyncFailedBroadcast , sendSyncFailedBroadcast 
20171230-13:6:32:373,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON, onreceive  action:  <*>screen_off , onreceive action: (.*?)screen_off 
20171230-13:59:41:312,Step_LSC,30002312,onExtend:1514613175000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-14:16:59:416,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=150, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-14:17:5:682,Step_LSC,30002312,onExtend:1514614626000 3 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-14:17:14:1,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=150, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-14:23:53:340,Step_LSC,30002312,onStandStepChanged 3423, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-14:23:56:512,Step_StandReportReceiver,30002312,REPORT : 3428 2447 104177 150, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-14:23:57:188,Step_LSC,30002312,onStandStepChanged 3429, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-14:24:19:672,Step_LSC,30002312,onStandStepChanged 3474, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-14:24:32:17,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=105611, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-14:26:45:718,Step_LSC,30002312,uploadStaticsToDB() onResult  type = 4 obj=true, uploadStaticsToDB (  )   onResult  type   = <*> obj = true , uploadStaticsToDB ( )  onResult type  = (.*?) obj = true 
20171230-14:26:45:720,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0", stepSyncOrNot  appSynTimes  is <*> statsyncTimes  is <*> , stepSyncOrNot appSynTimes is (.*?) statsyncTimes is (.*?) 
20171230-14:34:49:38,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=180, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-14:35:20:525,Step_StandReportReceiver,30002312,REPORT : 3810 2720 117737 180, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-14:35:36:707,Step_LSC,30002312,onStandStepChanged 3831, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-14:37:40:87,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!", initDataPrivacy  the  dataPrivacy  switch  is  open   start  push  health  data , initDataPrivacy the dataPrivacy switch is open  start push health data 
20171230-14:44:7:333,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health", getAppContext (  )   isAppValid  health  or  wear   packageName   =   <*> , getAppContext ( )  isAppValid health or wear  packageName  =  (.*?) 
20171230-14:44:7:377,HiH_DataStatManager,30002312,"new date =20171230, type=40041,3600.0,old=3480.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
20171230-14:44:7:505,Step_LSC,30002312,onExtend:1514616248000 0 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-14:44:12:803,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=137297, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-14:45:25:497,Step_LSC,30002312,onStandStepChanged 4186, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-14:45:26:318,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-14:45:44:815,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=300, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-14:45:55:836,Step_StandReportReceiver,30002312,REPORT : 4245 3030 151697 300, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-14:46:0:327,Step_StandReportReceiver,30002312,REPORT : 4252 3035 151718 300, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-14:46:8:299,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514616300000##4265##1386313##84671##102820##58188242, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-16:10:46:483,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514621280000##4265##1386313##84671##102904##63174421, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-17:22:18:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514625660000##4265##1386313##84671##102904##67558661, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-17:34:39:24,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514626260000##4265##1386313##84671##102904##68159955, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-17:45:43:404,Step_LSC,30002312,onExtend:1514627143000 3 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-17:45:47:26,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514627040000##4387##1387705##84671##102904##68966638, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-17:46:1:249,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=300, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-17:46:37:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=300, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-17:46:39:904,Step_LSC,30002312,onExtend:1514627200000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-17:50:54:237,Step_StandReportReceiver,30002312,REPORT : 4631 3306 159833 300, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-17:51:4:693,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514627400000##4646##1399157##84671##102904##69284138, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-17:51:38:214,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=161439, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-17:51:40:710,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=161546, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-17:51:49:246,Step_StandReportReceiver,30002312,REPORT : 4727 3375 161889 300, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-17:52:36:703,Step_StandReportReceiver,30002312,REPORT : 4823 3443 163944 300, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-17:56:23:696,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514627700000##4844##1416387##84671##102904##69603140, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-17:56:24:713,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=164479, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-18:15:12:230,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514628840000##4868##1416406##84671##102904##70731669, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-18:15:14:751,Step_StandReportReceiver,30002312,REPORT : 4886 3488 172492 330, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-18:15:31:251,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=330, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-18:15:50:985,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0", checkFirstSyncByType  no  such  data  in  db   type  is <*> deviceCode  is <*> , checkFirstSyncByType no such data in db  type is (.*?) deviceCode is (.*?) 
20171230-18:15:52:939,Step_LSC,30002312,onExtend:1514628952000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-18:16:0:939,Step_LSC,30002312,onExtend:1514628960000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-18:16:4:227,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514628900000##4972##1417349##84671##102904##70784170, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-18:16:14:259,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=174720, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-18:16:19:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=330, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-18:16:19:766,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=330, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-18:16:22:228,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514628900000##5004##1421007##84671##102904##70802171, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-18:16:31:266,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=330, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-18:16:45:427,Step_LSC,30002312,onStandStepChanged 5048, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-18:16:51:767,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=330, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-18:16:52:259,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=330, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-18:18:6:926,Step_LSC,30002312,onStandStepChanged 5195, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-18:18:7:741,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=179131, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171230-18:18:7:757,Step_StandReportReceiver,30002312,REPORT : 5196 3709 179131 330, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-18:18:10:228,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514629020000##5199##1441915##84671##102904##70909672, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-18:18:16:725,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514629020000##5211##1443092##84671##102904##70916169, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171230-18:19:43:622,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514629080000##5324##1447716##84671##102904##71003565, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-18:19:45:154,Step_StandReportReceiver,30002312,REPORT : 5327 3803 181937 330, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-18:19:58:409,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health", getAppContext (  )   isAppValid  health  or  wear   packageName   =   <*> , getAppContext ( )  isAppValid health or wear  packageName  =  (.*?) 
20171230-18:52:31:620,Step_LSC,30002312,onStandStepChanged 5380, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-18:53:32:212,HiH_DataStatManager,30002312,"new date =20171230, type=40021,104101.19999999998,old=103287.23999999999", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
20171230-18:53:53:125,Step_LSC,30002312,onExtend:1514631232000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171230-18:53:54:453,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=450, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171230-18:54:2:460,Step_StandReportReceiver,30002312,REPORT : 5485 3916 212170 450, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171230-18:54:12:619,Step_LSC,30002312,onStandStepChanged 5503, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171230-18:54:19:419,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514631180000##5515##1452102##84671##105816##73079362, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171230-19:3:5:435,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514631660000##5563##1452156##84671##106635##73554778, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
